"ID","Churn"
17030,0.112868309020996
14981,0.00525122880935669
12848,0.680242747068405
11536,0.0665868520736694
14306,1.99079513549805e-05
10395,0.289109587669373
11093,0.101777195930481
12265,0.0113633275032043
12039,0.107275605201721
14711,0.974965902045369
14797,0.0929404497146606
15143,0.00271260738372803
11650,0.000822722911834717
11619,2.78949737548828e-05
16025,5.53131103515625e-05
10294,7.9035758972168e-05
11599,0.0031815767288208
12194,0.00025564432144165
15234,0.00448709726333618
12092,0.00581640005111694
10991,9.51290130615234e-05
11583,0.342086970806122
14351,0.02605801820755
16235,0.000248730182647705
14092,0.125536024570465
14364,0.000676631927490234
11320,0.000737011432647705
14846,0.962701562792063
11432,0.995941996574402
11102,0.00445789098739624
10589,0.956102650612593
14629,0.983741264790297
12143,0.983807811513543
15613,0.581837087869644
12920,0.988105176016688
10854,0.0501126646995544
16036,0.00401264429092407
13818,0.0728554725646973
15002,0.0409174561500549
12770,0.359640836715698
15438,0.171276569366455
10055,0.105345487594604
11142,0.000118851661682129
14790,0.336845517158508
10035,0.115677893161774
16567,6.19888305664062e-05
16565,0.000356674194335938
14939,0.0143410563468933
11943,0.000161647796630859
16179,0.881868936121464
15065,0.000513315200805664
10206,0.00135737657546997
12884,0.205933451652527
13396,0.00863164663314819
10746,0.00054699182510376
13254,0.932579085230827
16282,6.91413879394531e-06
13640,0.107605934143066
11151,0.0171028971672058
16379,0.529309958219528
14838,0.801586598157883
10550,0.496496438980103
15863,0.000525057315826416
12705,0.000256001949310303
16417,0.313332796096802
14688,0.00148540735244751
10223,0.0122073292732239
14002,0.00372308492660522
10545,0.101010262966156
13604,0.0528494119644165
14570,0.96145473793149
14023,0.999868473227252
16551,0.00623959302902222
15541,0.933131478726864
14887,0.254462718963623
11589,0.0893539786338806
10350,6.30617141723633e-05
12686,0.999813410948263
13826,0.000333547592163086
12260,0.0248411297798157
10607,0.00666368007659912
13117,0.999659264314687
11469,0.000162601470947266
16233,0.00109231472015381
13551,0.513270139694214
14071,0.0159361362457275
16591,0.0406591296195984
14260,0.266678035259247
12467,0.185501515865326
14017,0.890294685959816
12773,0.0244590640068054
12548,0.000889837741851807
11725,0.999089577060658
14772,0.971546394750476
13189,1.78813934326172e-06
10588,0.539853543043137
13332,0.814156621694565
16403,0.585087567567825
15932,0.443436324596405
10416,0.7850421667099
15523,0.845748543739319
13231,0.349127292633057
16479,0.148640811443329
10234,0
11458,0.999415543687064
12101,0.835042774677277
15768,0.000179588794708252
16676,0.901020288467407
16001,0.00524795055389404
12027,0.000786542892456055
16441,0.000221312046051025
13152,0.523549526929855
14962,0.000199615955352783
16480,0.442870199680328
13662,0.999930839789158
13044,0.707409352064133
14112,0.000657498836517334
14300,5.97238540649414e-05
13775,4.05311584472656e-06
10983,0.935931265354156
14415,0.0456094741821289
10903,0.23768413066864
15911,0.852761879563332
15329,0.000158786773681641
12563,0.212100028991699
11146,0.000467658042907715
15945,0.949008356779814
15800,0.974279727786779
14427,8.34465026855469e-07
15242,0.141327738761902
15370,0.0311242341995239
11540,0.000589489936828613
11942,0.16696971654892
15817,0.128965437412262
12833,0.125187039375305
11057,0.041106641292572
10716,4.39882278442383e-05
11060,8.34465026855469e-06
16392,0.00559306144714355
13992,0.0195457339286804
10908,0.000129580497741699
12808,3.68356704711914e-05
10521,0.00848519802093506
16355,0.694433331489563
14317,0.0121983885765076
12919,0.964670121669769
16211,0.000743329524993896
14007,0.69450443983078
14966,0.936349287629128
13362,0.148481905460358
16513,0.992607647553086
11696,0.000223934650421143
11816,0.026831328868866
11819,0.981709411367774
16260,0.869461417198181
11790,7.9035758972168e-05
15352,0.00783699750900269
10462,0.00169527530670166
11294,4.05311584472656e-06
11277,0.909116268157959
14656,0.328140735626221
13355,0.999955267721816
15233,6.30617141723633e-05
15366,1.51395797729492e-05
14606,0.999501469137613
15952,7.62939453125e-06
12428,0.00017082691192627
12457,0.999958048192639
16319,0.00700396299362183
15079,0.00141346454620361
15339,0.00741136074066162
14921,0.546933084726334
12259,0.00078117847442627
15317,0.52543643116951
15972,0.382832705974579
13868,0.959566663950682
11528,0.0433995723724365
13366,0.00179195404052734
10064,0.000520288944244385
11247,1.68085098266602e-05
14432,0.021474301815033
15903,5.54323196411133e-05
15804,0.00159603357315063
13770,0.168675303459167
16327,3.06367874145508e-05
15367,0.025412917137146
11209,0.00548827648162842
13846,0.999661447509425
10921,7.03334808349609e-06
12106,0.000323295593261719
10765,7.79628753662109e-05
14479,0.861407056450844
15854,0.82598003745079
10304,2.06232070922852e-05
10527,0.573132365942001
14520,0.0463276505470276
10097,5.73396682739258e-05
11270,0.0173541307449341
16057,4.76837158203125e-05
10559,0.999755908953375
16287,0.392530858516693
14647,0.00804924964904785
15288,0.913307793438435
12453,0.924606114625931
10398,4.41074371337891e-05
16828,0.000135302543640137
15310,0.940458815544844
13581,0.00128519535064697
12812,0.930498123168945
16690,0.0517021417617798
15597,0.00422155857086182
15430,0.0985393524169922
10355,0.000175058841705322
15445,0.000268280506134033
15662,0.00115156173706055
16651,0.00159186124801636
14853,3.69548797607422e-06
11673,0.0112798810005188
11999,0.999854478766792
16471,0.96276305988431
11871,2.14576721191406e-06
11977,0.977952729910612
10517,8.46385955810547e-06
11427,0.982551490888
16758,0.00261765718460083
10138,0.000570714473724365
15724,0.99525065952912
12345,0.00438213348388672
13327,0.000706791877746582
14767,0.0113592147827148
13324,9.6440315246582e-05
11975,5.67436218261719e-05
14759,0.0213943123817444
11685,4.39882278442383e-05
12360,9.38177108764648e-05
11966,0.934574224054813
10041,0.0175347328186035
10611,0.0147424340248108
10759,2.14576721191406e-05
12701,0.997959676664323
15620,0.984622879885137
10910,0.0113721489906311
14055,6.67572021484375e-05
12163,0.000463008880615234
13834,0.999861871096073
15980,0.60346794128418
14181,0.265874266624451
12809,0.999616868211888
10476,0.369127750396729
15973,0.478149116039276
10487,9.33408737182617e-05
16853,0.000208199024200439
11086,0.998285528155975
13144,0.609523355960846
11257,0.000182926654815674
14151,0.162048280239105
11112,0.000907421112060547
10579,0.0825083255767822
10701,0.547690898180008
14125,0.999713027471444
15539,0.987012644298375
12817,0.000224888324737549
10578,0.51312381029129
11894,0.000142931938171387
12985,0.87748883664608
13472,0.000266492366790771
14538,0.0150456428527832
11584,0.964755211025476
11300,5.96046447753906e-07
16990,0.155928909778595
11511,1.07288360595703e-06
12179,0.131061971187592
15302,0.00238513946533203
10037,0.158593356609344
11131,0.271655321121216
10238,0.0400660037994385
13322,0.393923461437225
13167,0.153257489204407
14740,0.693663448095322
10430,0.0442283749580383
13710,2.14576721191406e-06
14423,0.000503778457641602
11398,0.000351786613464355
14989,0.959397934377193
16663,0.0013611912727356
14454,0.588695347309113
13253,0.998670548899099
16851,1.19209289550781e-06
11426,0.0445199012756348
10353,0.00133204460144043
10373,0.000428259372711182
15850,0.216353535652161
13977,0.226032674312592
12902,0.999942669506709
14276,0.952556911855936
15099,0.00696176290512085
12507,0.31380695104599
14231,0.00109755992889404
11299,1.31130218505859e-06
14527,0.999972408319081
10891,0.99635821999982
14082,7.15255737304688e-06
14584,0.0149632096290588
16041,7.11679458618164e-05
12147,0.989704500883818
11553,0.00308984518051147
11643,0.00108158588409424
13785,0.87147544324398
13303,0.00118565559387207
16462,0.0697095990180969
10438,1.59740447998047e-05
16430,0.954320531338453
16757,0.0121955871582031
10961,0.00312590599060059
13782,0.0818065404891968
13453,0.926958963274956
16622,0.00217854976654053
13563,0.999937498636427
16192,0.883449986577034
12483,0.000588536262512207
15547,0.163604557514191
10110,0.00818121433258057
11382,0.00025409460067749
15630,2.288818359375e-05
15050,0.999633438390447
15260,0.00236344337463379
13225,0.00249737501144409
10190,0.993600406683981
11022,0.000564992427825928
11723,0.000595211982727051
14413,0.0156956315040588
12379,0.0470759272575378
16464,0.00490760803222656
15573,1.97887420654297e-05
11328,0.15020626783371
16478,1.35898590087891e-05
13511,0.0341972708702087
13540,0.00570493936538696
10428,0.215242087841034
15852,0.997804767917842
12095,1.78813934326172e-05
15900,0.0116530060768127
13973,0.0177887082099915
14436,0.000729262828826904
16834,0.00190597772598267
13413,0.108199715614319
11279,0.00671863555908203
10852,0.383192777633667
10150,0.00269907712936401
15797,9.98973846435547e-05
16185,4.97102737426758e-05
12375,0.8775340244174
10290,8.47578048706055e-05
10866,0.678745985031128
11957,0.00203043222427368
11156,0.00115287303924561
11319,0.0332233309745789
13192,0.0179848670959473
11069,0.106400907039642
13318,0.0805330276489258
13503,0.998279125196859
15622,0.603894054889679
13158,0.371143341064453
10389,0.000242531299591064
11081,0.0059807300567627
11216,5.60283660888672e-06
14392,0.000202834606170654
11566,0.0894476771354675
16437,0.000806987285614014
11941,0.968548886477947
14384,0.0506294369697571
14925,0.0127472281455994
13376,9.2625617980957e-05
12811,0.0465990304946899
15990,0.996261533349752
14804,0.00221168994903564
10267,0.00108098983764648
16509,0.000231444835662842
10612,0.000130414962768555
15287,0.000108480453491211
12954,0.990986222401261
10913,0.362193644046783
14005,0.0239003896713257
11667,0.055621862411499
13553,0.190143406391144
11736,0.999926381147816
11738,0.996972812805325
13265,0.00583702325820923
14173,0.00107896327972412
11033,2.02655792236328e-05
14699,0.000168085098266602
10630,0.0025908350944519
16653,0.143985986709595
15922,0.120728433132172
12802,0.00112539529800415
11905,0.000505328178405762
16699,0.206525921821594
13736,0.999797711498104
13269,0.000321388244628906
11955,0.0822453498840332
14695,0.0469308495521545
13073,9.5367431640625e-07
13981,0.0012698769569397
14417,0.0017734169960022
12743,0.000127792358398438
12362,0.200896799564362
16675,0.989764681085944
14024,4.61339950561523e-05
13300,0.0573461055755615
11742,2.45571136474609e-05
12761,0.999397251056507
13221,0.99965844291728
13794,0.997442140709609
10710,0.485469341278076
13950,0.999799516648636
11355,0.000105381011962891
15431,0.990043413825333
